collection_file,graph_dir,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,base_compression_cost,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,cost_arborescence_refined,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,base_compression_cost_2,compression_ratio,compression_ratio_refined,gedlib_runtime_initial,gedlib_runtime_refinement,spanning_arb_runtime,refine_arb_runtime
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/acyclic.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/acyclic,1.000000,1.000000,1.000000,1.000000,18,3042.000000,6334.000000,184,68,1.577586,1,4,1,15.543478,28,3042.000000,184,68,1.577586,1,4,1,15.543478,28,6334.000000,0.480265,0.480265,3.048712,0.000438,0.004682,0.002333
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/acyclic.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/acyclic,1.000000,1.000000,1.000000,1.000000,36,2720.000000,6334.000000,184,56,1.429688,1,4,1,23.847826,40,2720.000000,184,56,1.429688,1,4,1,23.847826,40,6334.000000,0.429428,0.429428,2.818244,0.000480,0.005215,0.002570
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/acyclic.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/acyclic,1.000000,1.000000,1.000000,1.000000,55,2407.000000,6334.000000,184,65,1.537815,1,4,1,20.483696,43,2407.000000,184,65,1.537815,1,4,1,20.483696,43,6334.000000,0.380013,0.380013,4.493963,0.000506,0.005593,0.002950
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/acyclic.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/acyclic,1.000000,1.000000,1.000000,1.000000,73,2276.000000,6334.000000,184,62,1.500000,1,5,1,20.369565,38,2276.000000,184,62,1.500000,1,5,1,20.369565,38,6334.000000,0.359331,0.359331,5.596248,0.000491,0.005488,0.002863
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/acyclic.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/acyclic,1.000000,1.000000,1.000000,1.000000,92,2217.000000,6334.000000,184,62,1.500000,1,3,1,20.809783,32,2217.000000,184,62,1.500000,1,3,1,20.809783,32,6334.000000,0.350016,0.350016,7.015370,0.000552,0.005539,0.003158
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/acyclic.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/acyclic,1.000000,1.000000,1.000000,1.000000,110,2146.000000,6334.000000,184,57,1.440945,1,4,1,22.750000,36,2146.000000,184,57,1.440945,1,4,1,22.750000,36,6334.000000,0.338806,0.338806,8.579125,0.000409,0.005281,0.002992
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/acyclic.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/acyclic,1.000000,1.000000,1.000000,1.000000,128,2094.000000,6334.000000,184,60,1.475806,1,5,1,24.918478,38,2094.000000,184,60,1.475806,1,5,1,24.918478,38,6334.000000,0.330597,0.330597,10.371967,0.000442,0.005396,0.003038
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/acyclic.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/acyclic,1.000000,1.000000,1.000000,1.000000,147,2057.000000,6334.000000,184,55,1.418605,1,5,1,27.853261,46,2057.000000,184,55,1.418605,1,5,1,27.853261,46,6334.000000,0.324755,0.324755,11.497675,0.000492,0.005826,0.003275
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/acyclic.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/acyclic,1.000000,1.000000,1.000000,1.000000,165,2031.000000,6334.000000,184,58,1.452381,1,5,1,20.625000,39,2031.000000,184,58,1.452381,1,5,1,20.625000,39,6334.000000,0.320650,0.320650,12.517036,0.000453,0.005930,0.003261
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/acyclic.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/acyclic,1.000000,1.000000,1.000000,1.000000,183,1996.000000,6334.000000,184,56,1.429688,1,5,1,13.152174,26,1996.000000,184,56,1.429688,1,5,1,13.152174,26,6334.000000,0.315125,0.315125,15.062982,0.000472,0.008279,0.003539
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/AIDS.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/AIDS/data,1.000000,7.000000,1.000000,1.000000,150,197675.000000,245671.000000,1501,724,1.930502,1,91,91,33.403731,81,197675.000000,1501,724,1.930502,1,91,91,33.403731,81,245671.000000,0.804633,0.804633,222.320178,0.007227,0.159580,0.105987
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/AIDS.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/AIDS/data,1.000000,7.000000,1.000000,1.000000,300,179140.000000,245671.000000,1501,707,1.889169,1,28,28,43.522318,82,179140.000000,1501,707,1.889169,1,28,28,43.522318,82,245671.000000,0.729187,0.729187,428.313566,0.007004,0.177561,0.129468
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/AIDS.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/AIDS/data,1.000000,7.000000,1.000000,1.000000,450,169447.000000,245671.000000,1501,674,1.813785,1,18,18,33.123251,78,169447.000000,1501,674,1.813785,1,18,18,33.123251,78,245671.000000,0.689731,0.689731,634.137207,0.006500,0.196031,0.142074
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/AIDS.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/AIDS/data,1.000000,7.000000,1.000000,1.000000,600,161180.000000,245671.000000,1501,674,1.813785,1,12,11,40.195203,74,161180.000000,1501,674,1.813785,1,12,11,40.195203,74,245671.000000,0.656081,0.656081,843.987894,0.006385,0.242382,0.172613
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/AIDS.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/AIDS/data,1.000000,7.000000,1.000000,1.000000,750,158538.000000,245671.000000,1501,651,1.764706,1,15,11,61.046636,104,158538.000000,1501,651,1.764706,1,15,11,61.046636,104,245671.000000,0.645326,0.645326,1063.719803,0.005926,0.225343,0.174451
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/AIDS.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/AIDS/data,1.000000,7.000000,1.000000,1.000000,900,155036.000000,245671.000000,1501,636,1.734104,1,14,10,42.455030,73,155036.000000,1501,636,1.734104,1,14,10,42.455030,73,245671.000000,0.631072,0.631072,1254.264234,0.005926,0.231034,0.178620
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/AIDS.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/AIDS/data,1.000000,7.000000,1.000000,1.000000,1050,152068.000000,245671.000000,1501,626,1.714286,1,15,8,54.642905,115,152068.000000,1501,626,1.714286,1,15,8,54.642905,115,245671.000000,0.618990,0.618990,1462.258837,0.006243,0.260868,0.182960
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/AIDS.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/AIDS/data,1.000000,7.000000,1.000000,1.000000,1200,151079.000000,245671.000000,1501,636,1.734104,1,14,6,31.297135,58,151079.000000,1501,636,1.734104,1,14,6,31.297135,58,245671.000000,0.614965,0.614965,1649.937495,0.007051,0.255058,0.197434
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/AIDS.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/AIDS/data,1.000000,7.000000,1.000000,1.000000,1350,149371.000000,245671.000000,1501,622,1.706485,1,19,7,46.855430,98,149371.000000,1501,622,1.706485,1,19,7,46.855430,98,245671.000000,0.608012,0.608012,1886.999218,0.006902,0.246517,0.194099
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/AIDS.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/AIDS/data,1.000000,7.000000,1.000000,1.000000,1500,148781.000000,245671.000000,1501,639,1.740139,1,16,6,45.828115,90,148781.000000,1501,639,1.740139,1,16,6,45.828115,90,245671.000000,0.605611,0.605611,2142.857288,0.006650,0.262377,0.202627
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/mao.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/mao,1.000000,1.000000,1.000000,1.000000,6,1536.000000,5595.000000,69,21,1.416667,1,4,1,13.855072,22,1536.000000,69,21,1.416667,1,4,1,13.855072,22,5595.000000,0.274531,0.274531,0.985690,0.000357,0.002200,0.000524
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/mao.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/mao,1.000000,1.000000,1.000000,1.000000,13,1090.000000,5595.000000,69,28,1.658537,1,4,1,8.666667,14,1090.000000,69,28,1.658537,1,4,1,8.666667,14,5595.000000,0.194817,0.194817,1.159032,0.000341,0.002307,0.000497
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/mao.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/mao,1.000000,1.000000,1.000000,1.000000,20,875.000000,5595.000000,69,25,1.545455,1,4,1,13.246377,21,875.000000,69,25,1.545455,1,4,1,13.246377,21,5595.000000,0.156390,0.156390,1.533581,0.000365,0.002431,0.000555
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/mao.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/mao,1.000000,1.000000,1.000000,1.000000,27,858.000000,5595.000000,69,24,1.511111,1,4,1,10.405797,19,858.000000,69,24,1.511111,1,4,1,10.405797,19,5595.000000,0.153351,0.153351,2.057672,0.000338,0.002417,0.000601
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/mao.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/mao,1.000000,1.000000,1.000000,1.000000,34,799.000000,5595.000000,69,26,1.581395,1,4,1,9.550725,20,799.000000,69,26,1.581395,1,4,1,9.550725,20,5595.000000,0.142806,0.142806,2.441738,0.000379,0.002502,0.000594
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/mao.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/mao,1.000000,1.000000,1.000000,1.000000,41,738.000000,5595.000000,69,23,1.478261,1,3,1,13.347826,22,738.000000,69,23,1.478261,1,3,1,13.347826,22,5595.000000,0.131903,0.131903,2.929158,0.000473,0.002782,0.000753
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/mao.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/mao,1.000000,1.000000,1.000000,1.000000,48,715.000000,5595.000000,69,23,1.478261,1,3,1,9.594203,18,715.000000,69,23,1.478261,1,3,1,9.594203,18,5595.000000,0.127793,0.127793,3.244007,0.000370,0.002331,0.000606
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/mao.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/mao,1.000000,1.000000,1.000000,1.000000,55,701.000000,5595.000000,69,21,1.416667,1,3,1,13.362319,22,701.000000,69,21,1.416667,1,3,1,13.362319,22,5595.000000,0.125290,0.125290,3.863043,0.000321,0.002946,0.000616
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/mao.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/mao,1.000000,1.000000,1.000000,1.000000,62,688.000000,5595.000000,69,24,1.511111,1,3,1,12.463768,19,688.000000,69,24,1.511111,1,3,1,12.463768,19,5595.000000,0.122967,0.122967,4.118780,0.000335,0.002499,0.000621
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/mao.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/mao,1.000000,1.000000,1.000000,1.000000,68,683.000000,5595.000000,69,21,1.416667,1,3,1,11.478261,18,683.000000,69,21,1.416667,1,3,1,11.478261,18,5595.000000,0.122073,0.122073,4.522055,0.000475,0.003069,0.000844
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/pah.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/pah,1.000000,1.000000,1.000000,1.000000,9,5545.000000,9304.000000,95,34,1.540984,1,4,1,16.042105,30,5545.000000,95,34,1.540984,1,4,1,16.042105,30,9304.000000,0.595980,0.595980,1.619144,0.000507,0.003529,0.000814
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/pah.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/pah,1.000000,1.000000,1.000000,1.000000,19,4809.000000,9304.000000,95,40,1.709091,1,5,3,9.084211,20,4809.000000,95,40,1.709091,1,5,3,9.084211,20,9304.000000,0.516874,0.516874,2.153344,0.000490,0.003758,0.000820
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/pah.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/pah,1.000000,1.000000,1.000000,1.000000,28,4438.000000,9304.000000,95,46,1.918367,1,5,2,9.136842,15,4438.000000,95,46,1.918367,1,5,2,9.136842,15,9304.000000,0.476999,0.476999,2.941606,0.000521,0.003739,0.000858
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/pah.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/pah,1.000000,1.000000,1.000000,1.000000,38,4016.000000,9304.000000,95,46,1.918367,1,5,1,11.557895,18,4016.000000,95,46,1.918367,1,5,1,11.557895,18,9304.000000,0.431642,0.431642,3.802087,0.000496,0.003774,0.000933
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/pah.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/pah,1.000000,1.000000,1.000000,1.000000,47,3840.000000,9304.000000,95,40,1.709091,1,4,1,13.715789,28,3840.000000,95,40,1.709091,1,4,1,13.715789,28,9304.000000,0.412726,0.412726,4.679925,0.000456,0.004057,0.000989
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/pah.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/pah,1.000000,1.000000,1.000000,1.000000,57,3711.000000,9304.000000,95,39,1.678571,1,5,1,9.757895,24,3711.000000,95,39,1.678571,1,5,1,9.757895,24,9304.000000,0.398861,0.398861,5.523016,0.000547,0.003913,0.001034
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/pah.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/pah,1.000000,1.000000,1.000000,1.000000,66,3445.000000,9304.000000,95,41,1.740741,1,5,1,7.568421,15,3445.000000,95,41,1.740741,1,5,1,7.568421,15,9304.000000,0.370271,0.370271,6.279109,0.000504,0.003969,0.001010
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/pah.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/pah,1.000000,1.000000,1.000000,1.000000,76,3233.000000,9304.000000,95,42,1.773585,1,6,1,6.621053,14,3233.000000,95,42,1.773585,1,6,1,6.621053,14,9304.000000,0.347485,0.347485,7.108811,0.000511,0.003829,0.000945
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/pah.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/pah,1.000000,1.000000,1.000000,1.000000,85,3122.000000,9304.000000,95,43,1.807692,1,5,1,7.273684,16,3122.000000,95,43,1.807692,1,5,1,7.273684,16,9304.000000,0.335555,0.335555,7.907064,0.000490,0.003909,0.000993
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/pah.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/pah,1.000000,1.000000,1.000000,1.000000,94,3078.000000,9304.000000,95,43,1.807692,1,5,1,8.021053,16,3078.000000,95,43,1.807692,1,5,1,8.021053,16,9304.000000,0.330825,0.330825,8.803105,0.000454,0.003929,0.000976
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/Protein.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/Protein/data,1.000000,4.000000,1.000000,6.000000,60,365637.000000,379576.000000,601,506,6.315789,1,498,498,1.206323,4,365637.000000,601,506,6.315789,1,498,498,1.206323,4,379576.000000,0.963277,0.963277,932.628468,0.006172,0.098722,0.015245
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/Protein.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/Protein/data,1.000000,4.000000,1.000000,6.000000,120,358424.000000,379576.000000,601,475,4.761905,1,442,442,1.407654,8,358424.000000,601,475,4.761905,1,442,442,1.407654,8,379576.000000,0.944275,0.944275,1713.857866,0.005757,0.099361,0.016862
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/Protein.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/Protein/data,1.000000,4.000000,1.000000,6.000000,180,352176.000000,379576.000000,601,430,3.508772,1,384,384,1.692180,8,352176.000000,601,430,3.508772,1,384,384,1.692180,8,379576.000000,0.927814,0.927814,2506.624477,0.005140,0.099959,0.018648
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/Protein.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/Protein/data,1.000000,4.000000,1.000000,6.000000,240,341852.000000,379576.000000,601,419,3.296703,1,361,361,1.785358,9,341852.000000,601,419,3.296703,1,361,361,1.785358,9,379576.000000,0.900615,0.900615,3293.071856,0.006352,0.113735,0.021026
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/Protein.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/Protein/data,1.000000,4.000000,1.000000,6.000000,300,337983.000000,379576.000000,601,400,2.985075,1,331,331,1.921797,12,337983.000000,601,400,2.985075,1,331,331,1.921797,12,379576.000000,0.890422,0.890422,4048.126884,0.005342,0.103276,0.022510
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/Protein.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/Protein/data,1.000000,4.000000,1.000000,6.000000,360,334175.000000,379576.000000,601,394,2.898551,1,326,326,2.019967,10,334175.000000,601,394,2.898551,1,326,326,2.019967,10,379576.000000,0.880390,0.880390,4832.519072,0.006664,0.126918,0.028310
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/Protein.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/Protein/data,1.000000,4.000000,1.000000,6.000000,420,331050.000000,379576.000000,601,378,2.690583,1,309,309,1.985025,9,331050.000000,601,378,2.690583,1,309,309,1.985025,9,379576.000000,0.872157,0.872157,5599.623729,0.005438,0.105930,0.024966
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/Protein.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/Protein/data,1.000000,4.000000,1.000000,6.000000,480,330018.000000,379576.000000,601,380,2.714932,1,303,303,2.094842,10,330018.000000,601,380,2.714932,1,303,303,2.094842,10,379576.000000,0.869439,0.869439,6406.229922,0.006062,0.107160,0.026213
collection_file,graph_dir,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,base_compression_cost,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,cost_arborescence_refined,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,base_compression_cost_2,compression_ratio,compression_ratio_refined,gedlib_runtime_initial,gedlib_runtime_refinement,spanning_arb_runtime,refine_arb_runtime
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/Mutagenicity.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/Mutagenicity/data,2.000000,1.000000,1.000000,1.000000,433,551289.000000,829082.000000,4338,1949,1.815404,1,9,5,66.313739,118,551289.000000,4338,1949,1.815404,1,9,5,66.313739,118,833419.000000,0.664939,0.664939,2454.164299,0.046655,1.576870,1.424163
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/Mutagenicity.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/Mutagenicity/data,2.000000,1.000000,1.000000,1.000000,867,500138.000000,829082.000000,4338,1868,1.755870,1,9,3,99.387967,173,500138.000000,4338,1868,1.755870,1,9,3,99.387967,173,833419.000000,0.603243,0.603243,4662.847413,0.057619,1.766337,1.587407
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/Protein.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/Protein/data,1.000000,4.000000,1.000000,6.000000,540,329372.000000,379576.000000,601,370,2.597403,1,294,294,2.294509,12,329372.000000,601,370,2.597403,1,294,294,2.294509,12,379576.000000,0.867737,0.867737,8798.952032,0.005535,0.108325,0.027020
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/Mutagenicity.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/Mutagenicity/data,2.000000,1.000000,1.000000,1.000000,1301,466329.000000,829082.000000,4338,1833,1.731337,1,7,1,92.403412,189,466329.000000,4338,1833,1.731337,1,7,1,92.403412,189,833419.000000,0.562464,0.562464,6902.216628,0.045450,1.853764,1.686351
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/Protein.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/Protein/data,1.000000,4.000000,1.000000,6.000000,600,328130.000000,379576.000000,601,368,2.575107,1,289,289,2.151414,10,328130.000000,601,368,2.575107,1,289,289,2.151414,10,379576.000000,0.864465,0.864465,10387.604428,0.008007,0.178451,0.042115
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/Letter.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/Letter/MED,1.000000,4.000000,1.000000,0.000000,225,61949.000000,67748.000000,2251,1064,1.895535,1,405,405,70.470013,222,61949.000000,2251,1064,1.895535,1,405,405,70.470013,222,67748.000000,0.914403,0.914403,153.476349,0.003729,0.369559,0.342468
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/Letter.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/Letter/MED,1.000000,4.000000,1.000000,0.000000,450,61005.000000,67748.000000,2251,996,1.792829,1,390,390,95.564638,228,61005.000000,2251,996,1.792829,1,390,390,95.564638,228,67748.000000,0.900469,0.900469,297.638803,0.003635,0.397527,0.320572
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/Letter.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/Letter/MED,1.000000,4.000000,1.000000,0.000000,675,60713.000000,67748.000000,2251,969,1.755070,1,387,387,31.491781,119,60713.000000,2251,969,1.755070,1,387,387,31.491781,119,67748.000000,0.896159,0.896159,431.775178,0.003582,0.494813,0.371586
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/Letter.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/Letter/MED,1.000000,4.000000,1.000000,0.000000,900,60544.000000,67748.000000,2251,821,1.573427,1,389,389,86.067081,287,60544.000000,2251,821,1.573427,1,389,389,86.067081,287,67748.000000,0.893665,0.893665,574.927876,0.004057,0.570194,0.532164
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/Letter.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/Letter/MED,1.000000,4.000000,1.000000,0.000000,1125,60539.000000,67748.000000,2251,870,1.629254,1,387,387,78.501999,255,60539.000000,2251,870,1.629254,1,387,387,78.501999,255,67748.000000,0.893591,0.893591,706.714794,0.003515,1.033168,0.487063
/home/lamsade/lgnecco/stage/gedlib/compression/data/collections/Letter.xml,/home/lamsade/lgnecco/stage/gedlib/data/datasets/Letter/MED,1.000000,4.000000,1.000000,0.000000,1350,60484.000000,67748.000000,2251,929,1.701967,1,386,386,103.868503,289,60484.000000,2251,929,1.701967,1,386,386,103.868503,289,67748.000000,0.892779,0.892779,871.968000,0.004242,0.553166,0.529551
