/home/lucas/Documents/stage/gedlib/compression/data/collections/Lucas_test.xml,/home/lucas/Documents/stage/gedlib/compression/data/datasets/Lucas_test,1,1,1,1,12,192.000000,227.000000,13,5,1.500000,1,4,1,3.461538,6,192.000000,13,5,1.500000,1,4,1,3.461538,6,227.000000,0.845815,0.845815,0.113531,0.000303,0.000297,0.000094
collection_file,graph_dir,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,base_compression_cost,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,cost_arborescence_refined,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,base_compression_cost_2,compression_ratio,compression_ratio_refined,gedlib_runtime_initial,gedlib_runtime_refinement,spanning_arb_runtime,refine_arb_runtime
/home/lucas/Documents/stage/gedlib/compression/data/collections/Lucas_test.xml,/home/lucas/Documents/stage/gedlib/compression/data/datasets/Lucas_test,1,1,1,1,12,192.000000,227.000000,13,5,1.500000,1,4,1,3.461538,6,192.000000,13,5,1.500000,1,4,1,3.461538,6,227.000000,0.845815,0.845815,0.143520,0.000271,0.000274,0.000077
collection_file,graph_dir,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,base_compression_cost,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,cost_arborescence_refined,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,base_compression_cost_2,compression_ratio,compression_ratio_refined,gedlib_runtime_initial,gedlib_runtime_refinement,spanning_arb_runtime,refine_arb_runtime
/home/lucas/Documents/stage/gedlib/compression/data/collections/Lucas_test.xml,/home/lucas/Documents/stage/gedlib/compression/data/datasets/Lucas_test,1,1,1,1,12,192.000000,227.000000,13,5,1.500000,1,4,1,3.461538,6,192.000000,13,5,1.500000,1,4,1,3.461538,6,227.000000,0.845815,0.845815,0.196231,0.000270,0.000281,0.000077
collection_file,graph_dir,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,base_compression_cost,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,cost_arborescence_refined,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,base_compression_cost_2,compression_ratio,compression_ratio_refined,gedlib_runtime_initial,gedlib_runtime_refinement,spanning_arb_runtime,refine_arb_runtime
/home/lucas/Documents/stage/gedlib/compression/data/collections/Lucas_test.xml,/home/lucas/Documents/stage/gedlib/compression/data/datasets/Lucas_test,1,1,1,1,12,192.000000,227.000000,13,5,1.500000,1,4,1,3.461538,6,192.000000,13,5,1.500000,1,4,1,3.461538,6,227.000000,0.845815,0.845815,0.078068,0.000070,0.000278,0.000072
collection_file,graph_dir,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,base_compression_cost,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,cost_arborescence_refined,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,base_compression_cost_2,compression_ratio,compression_ratio_refined,gedlib_runtime_initial,gedlib_runtime_refinement,spanning_arb_runtime,refine_arb_runtime
/home/lucas/Documents/stage/gedlib/compression/data/collections/Lucas_test.xml,/home/lucas/Documents/stage/gedlib/compression/data/datasets/Lucas_test,1,1,1,1,12,192.000000,227.000000,13,5,1.500000,1,4,1,3.461538,6,192.000000,13,5,1.500000,1,4,1,3.461538,6,227.000000,0.845815,0.845815,0.117210,0.000088,0.000254,0.000095
collection_file,graph_dir,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,base_compression_cost,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,cost_arborescence_refined,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,base_compression_cost_2,compression_ratio,compression_ratio_refined,gedlib_runtime_initial,gedlib_runtime_refinement,spanning_arb_runtime,refine_arb_runtime
/home/lucas/Documents/stage/gedlib/compression/data/collections/Lucas_test.xml,/home/lucas/Documents/stage/gedlib/compression/data/datasets/Lucas_test,1,1,1,1,12,192.000000,227.000000,13,5,1.500000,1,4,1,3.461538,6,192.000000,13,5,1.500000,1,4,1,3.461538,6,227.000000,0.845815,0.845815,0.111578,0.000264,0.000278,0.000077
collection_file,graph_dir,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,base_compression_cost,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,cost_arborescence_refined,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,base_compression_cost_2,compression_ratio,compression_ratio_refined,gedlib_runtime_initial,gedlib_runtime_refinement,spanning_arb_runtime,refine_arb_runtime
/home/lucas/Documents/stage/gedlib/compression/data/collections/Lucas_test.xml,/home/lucas/Documents/stage/gedlib/compression/data/datasets/Lucas_test,1,1,1,1,12,192.000000,227.000000,13,5,1.500000,1,4,1,3.461538,6,192.000000,13,5,1.500000,1,4,1,3.461538,6,227.000000,0.845815,0.845815,0.109981,0.000261,0.000274,0.000077
collection_file,graph_dir,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,base_compression_cost,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,cost_arborescence_refined,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,base_compression_cost_2,compression_ratio,compression_ratio_refined,gedlib_runtime_initial,gedlib_runtime_refinement,spanning_arb_runtime,refine_arb_runtime
/home/lucas/Documents/stage/gedlib/compression/data/collections/Lucas_test.xml,/home/lucas/Documents/stage/gedlib/compression/data/datasets/Lucas_test,1,1,1,1,12,204.000000,227.000000,13,5,1.500000,1,4,1,3.461538,6,204.000000,13,5,1.500000,1,4,1,3.461538,6,239.000000,0.898678,0.898678,0.120854,0.000319,0.000276,0.000089
collection_file,graph_dir,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,base_compression_cost,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,cost_arborescence_refined,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,base_compression_cost_2,compression_ratio,compression_ratio_refined,gedlib_runtime_initial,gedlib_runtime_refinement,spanning_arb_runtime,refine_arb_runtime
/home/lucas/Documents/stage/gedlib/compression/data/collections/Lucas_test.xml,/home/lucas/Documents/stage/gedlib/compression/data/datasets/Lucas_test,1,1,1,1,12,181.000000,227.000000,13,5,1.500000,1,3,1,4.538462,8,181.000000,13,5,1.500000,1,3,1,4.538462,8,239.000000,0.797357,0.797357,0.127894,0.000913,0.000485,0.000195
collection_file,graph_dir,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,base_compression_cost,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,cost_arborescence_refined,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,base_compression_cost_2,compression_ratio,compression_ratio_refined,gedlib_runtime_initial,gedlib_runtime_refinement,spanning_arb_runtime,refine_arb_runtime
/home/lucas/Documents/stage/gedlib/compression/data/collections/mao.xml,/home/lucas/Documents/stage/gedlib/data/datasets/mao,1,1,1,1,68,853.000000,5595.000000,69,20,1.387755,1,3,1,11.724638,21,853.000000,69,20,1.387755,1,3,1,11.724638,21,5663.000000,0.152458,0.152458,8.837606,0.000813,0.009252,0.001899
collection_file,graph_dir,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,base_compression_cost,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,cost_arborescence_refined,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,base_compression_cost_2,compression_ratio,compression_ratio_refined,gedlib_runtime_initial,gedlib_runtime_refinement,spanning_arb_runtime,refine_arb_runtime
/home/lucas/Documents/stage/gedlib/compression/data/collections/mao.xml,/home/lucas/Documents/stage/gedlib/data/datasets/mao,1,1,1,1,68,876.000000,5595.000000,69,27,1.619048,1,4,1,9.811594,19,876.000000,69,27,1.619048,1,4,1,9.811594,19,5663.000000,0.156568,0.156568,9.008852,0.000333,0.003873,0.000655
collection_file,graph_dir,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,base_compression_cost,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,cost_arborescence_refined,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,base_compression_cost_2,compression_ratio,compression_ratio_refined,gedlib_runtime_initial,gedlib_runtime_refinement,spanning_arb_runtime,refine_arb_runtime
/home/lucas/Documents/stage/gedlib/compression/data/collections/pah.xml,/home/lucas/Documents/stage/gedlib/data/datasets/pah,1,1,1,1,94,4676.000000,9304.000000,95,40,1.709091,1,4,2,8.273684,16,4676.000000,95,40,1.709091,1,4,2,8.273684,16,9398.000000,0.502580,0.502580,18.098954,0.000519,0.006369,0.001194
collection_file,graph_dir,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,base_compression_cost,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,cost_arborescence_refined,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,base_compression_cost_2,compression_ratio,compression_ratio_refined,gedlib_runtime_initial,gedlib_runtime_refinement,spanning_arb_runtime,refine_arb_runtime
/home/lucas/Documents/stage/gedlib/compression/data/collections/Lucas_test.xml,/home/lucas/Documents/stage/gedlib/compression/data/datasets/Lucas_test,1,1,1,1,12,204.000000,227.000000,13,5,1.500000,1,4,1,3.461538,6,204.000000,13,5,1.500000,1,4,1,3.461538,6,239.000000,0.898678,0.898678,0.102952,0.000063,0.000248,0.000090
collection_file,graph_dir,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,base_compression_cost,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,cost_arborescence_refined,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,base_compression_cost_2,compression_ratio,compression_ratio_refined,gedlib_runtime_initial,gedlib_runtime_refinement,spanning_arb_runtime,refine_arb_runtime
/home/lucas/Documents/stage/gedlib/compression/data/collections/Lucas_test.xml,/home/lucas/Documents/stage/gedlib/compression/data/datasets/Lucas_test,1,1,1,1,12,181.000000,227.000000,13,5,1.500000,1,3,1,4.538462,8,181.000000,13,5,1.500000,1,3,1,4.538462,8,239.000000,0.797357,0.797357,0.114308,0.000944,0.001125,0.000478
collection_file,graph_dir,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,base_compression_cost,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,cost_arborescence_refined,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,base_compression_cost_2,compression_ratio,compression_ratio_refined,gedlib_runtime_initial,gedlib_runtime_refinement,spanning_arb_runtime,refine_arb_runtime
/home/lucas/Documents/stage/gedlib/compression/data/collections/Lucas_test.xml,/home/lucas/Documents/stage/gedlib/compression/data/datasets/Lucas_test,1,1,1,1,12,181.000000,227.000000,13,5,1.500000,1,3,1,4.538462,8,181.000000,13,5,1.500000,1,3,1,4.538462,8,239.000000,0.797357,0.797357,0.193867,0.000641,0.000379,0.000182
collection_file,graph_dir,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,base_compression_cost,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,cost_arborescence_refined,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,base_compression_cost_2,compression_ratio,compression_ratio_refined,gedlib_runtime_initial,gedlib_runtime_refinement,spanning_arb_runtime,refine_arb_runtime
/home/lucas/Documents/stage/gedlib/compression/data/collections/Lucas_test.xml,/home/lucas/Documents/stage/gedlib/compression/data/datasets/Lucas_test,1,1,1,1,12,181.000000,227.000000,13,5,1.500000,1,3,1,4.538462,8,181.000000,13,5,1.500000,1,3,1,4.538462,8,239.000000,0.797357,0.797357,0.076120,0.000072,0.000302,0.000078
collection_file,graph_dir,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,base_compression_cost,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,cost_arborescence_refined,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,base_compression_cost_2,compression_ratio,compression_ratio_refined,gedlib_runtime_initial,gedlib_runtime_refinement,spanning_arb_runtime,refine_arb_runtime
/home/lucas/Documents/stage/gedlib/compression/data/collections/pah.xml,/home/lucas/Documents/stage/gedlib/data/datasets/pah,1,1,1,1,94,4585.000000,9304.000000,95,33,1.516129,1,4,1,17.494737,27,4585.000000,95,33,1.516129,1,4,1,17.494737,27,9398.000000,0.492799,0.492799,20.006670,0.001043,0.014973,0.003278
collection_file,graph_dir,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,base_compression_cost,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,cost_arborescence_refined,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,base_compression_cost_2,compression_ratio,compression_ratio_refined,gedlib_runtime_initial,gedlib_runtime_refinement,spanning_arb_runtime,refine_arb_runtime
/home/lucas/Documents/stage/gedlib/compression/data/collections/pah.xml,/home/lucas/Documents/stage/gedlib/data/datasets/pah,1,1,1,1,94,4676.000000,9304.000000,95,40,1.709091,1,4,2,8.273684,16,4676.000000,95,40,1.709091,1,4,2,8.273684,16,9398.000000,0.502580,0.502580,19.051492,0.000505,0.006350,0.001149
collection_file,graph_dir,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,base_compression_cost,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,cost_arborescence_refined,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,base_compression_cost_2,compression_ratio,compression_ratio_refined,gedlib_runtime_initial,gedlib_runtime_refinement,spanning_arb_runtime,refine_arb_runtime
/home/lucas/Documents/stage/gedlib/compression/data/collections/pah.xml,/home/lucas/Documents/stage/gedlib/data/datasets/pah,1,1,1,1,94,4676.000000,9398.000000,95,40,1.709091,1,4,2,8.273684,16,4676.000000,95,40,1.709091,1,4,2,8.273684,16,9398.000000,0.497553,0.497553,18.403220,0.000486,0.006345,0.001160
collection_file,graph_dir,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,base_compression_cost,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,cost_arborescence_refined,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,base_compression_cost_2,compression_ratio,compression_ratio_refined,gedlib_runtime_initial,gedlib_runtime_refinement,spanning_arb_runtime,refine_arb_runtime
/home/lucas/Documents/stage/gedlib/compression/data/collections/Lucas_test.xml,/home/lucas/Documents/stage/gedlib/compression/data/datasets/Lucas_test,1,1,1,1,12,204.000000,239.000000,13,5,1.500000,1,4,1,3.461538,6,204.000000,13,5,1.500000,1,4,1,3.461538,6,239.000000,0.853556,0.853556,0.120896,0.000094,0.000250,0.000095
collection_file,graph_dir,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,base_compression_cost,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,cost_arborescence_refined,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,base_compression_cost_2,compression_ratio,compression_ratio_refined,gedlib_runtime_initial,gedlib_runtime_refinement,spanning_arb_runtime,refine_arb_runtime
/home/lucas/Documents/stage/gedlib/compression/data/collections/Lucas_test.xml,/home/lucas/Documents/stage/gedlib/compression/data/datasets/Lucas_test,1,1,1,1,12,204.000000,239.000000,13,5,1.500000,1,4,1,3.461538,6,204.000000,13,5,1.500000,1,4,1,3.461538,6,239.000000,0.853556,0.853556,0.162587,0.000062,0.000252,0.000079
collection_file,graph_dir,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,base_compression_cost,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,cost_arborescence_refined,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,base_compression_cost_2,compression_ratio,compression_ratio_refined,gedlib_runtime_initial,gedlib_runtime_refinement,spanning_arb_runtime,refine_arb_runtime
/home/lucas/Documents/stage/gedlib/compression/data/collections/Lucas_test.xml,/home/lucas/Documents/stage/gedlib/compression/data/datasets/Lucas_test,1,1,1,1,12,204.000000,239.000000,13,5,1.500000,1,4,1,3.461538,6,204.000000,13,5,1.500000,1,4,1,3.461538,6,239.000000,0.853556,0.853556,0.125026,0.000269,0.000288,0.000152
collection_file,graph_dir,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,base_compression_cost,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,cost_arborescence_refined,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,base_compression_cost_2,compression_ratio,compression_ratio_refined,gedlib_runtime_initial,gedlib_runtime_refinement,spanning_arb_runtime,refine_arb_runtime
/home/lucas/Documents/stage/gedlib/compression/data/collections/pah.xml,/home/lucas/Documents/stage/gedlib/data/datasets/pah,1,1,1,1,94,4676.000000,9398.000000,95,40,1.709091,1,4,2,8.273684,16,4676.000000,95,40,1.709091,1,4,2,8.273684,16,9398.000000,0.497553,0.497553,17.487111,0.001116,0.016553,0.003952
collection_file,graph_dir,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,base_compression_cost,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,cost_arborescence_refined,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,base_compression_cost_2,compression_ratio,compression_ratio_refined,gedlib_runtime_initial,gedlib_runtime_refinement,spanning_arb_runtime,refine_arb_runtime
/home/lucas/Documents/stage/gedlib/compression/data/collections/AIDS.xml,/home/lucas/Documents/stage/gedlib/data/datasets/AIDS/data,1,7,1,1,1500,156772.000000,247171.000000,1501,708,1.891551,1,153,153,21.539640,51,156772.000000,1501,708,1.891551,1,153,153,21.539640,51,247171.000000,0.634265,0.634265,5298.295696,0.007249,0.325824,0.212813
collection_file,graph_dir,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,base_compression_cost,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,cost_arborescence_refined,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,base_compression_cost_2,compression_ratio,compression_ratio_refined,gedlib_runtime_initial,gedlib_runtime_refinement,spanning_arb_runtime,refine_arb_runtime
/home/lucas/Documents/stage/gedlib/compression/data/collections/Lucas_test.xml,/home/lucas/Documents/stage/gedlib/compression/data/datasets/Lucas_test,1,1,1,1,11,204.000000,239.000000,13,5,1.500000,1,4,1,3.461538,6,204.000000,13,5,1.500000,1,4,1,3.461538,6,239.000000,0.853556,0.853556,0.232905,0.000612,0.000819,0.000309
collection_file,graph_dir,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,base_compression_cost,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,cost_arborescence_refined,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,base_compression_cost_2,compression_ratio,compression_ratio_refined,gedlib_runtime_initial,gedlib_runtime_refinement,spanning_arb_runtime,refine_arb_runtime
/home/lucas/Documents/stage/gedlib/compression/data/collections/Lucas_test.xml,/home/lucas/Documents/stage/gedlib/compression/data/datasets/Lucas_test,1,1,1,1,11,204.000000,239.000000,13,5,1.500000,1,4,1,3.461538,6,204.000000,13,5,1.500000,1,4,1,3.461538,6,239.000000,0.853556,0.853556,0.089608,0.000273,0.000299,0.000139
collection_file,graph_dir,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,base_compression_cost,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,cost_arborescence_refined,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,base_compression_cost_2,compression_ratio,compression_ratio_refined,gedlib_runtime_initial,gedlib_runtime_refinement,spanning_arb_runtime,refine_arb_runtime
/home/lucas/Documents/stage/gedlib/compression/data/collections/Lucas_test.xml,/home/lucas/Documents/stage/gedlib/compression/data/datasets/Lucas_test,1,1,1,1,11,204.000000,239.000000,13,5,1.500000,1,4,1,3.461538,6,204.000000,13,5,1.500000,1,4,1,3.461538,6,239.000000,0.853556,0.853556,0.103509,0.000257,0.000298,0.000143
collection_file,graph_dir,b_ni,b_na,b_ei,b_ea,graph_sample_size,cost_arborescence,base_compression_cost,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,cost_arborescence_refined,num_nodes,num_leafs,avg_degree,min_degree,max_degree,root_degree,avg_depth,max_depth,base_compression_cost_2,compression_ratio,compression_ratio_refined,gedlib_runtime_initial,gedlib_runtime_refinement,spanning_arb_runtime,refine_arb_runtime
/home/lucas/Documents/stage/gedlib/compression/data/collections/Lucas_test.xml,/home/lucas/Documents/stage/gedlib/compression/data/datasets/Lucas_test,1,1,1,1,11,204.000000,239.000000,13,5,1.500000,1,4,1,3.461538,6,204.000000,13,5,1.500000,1,4,1,3.461538,6,239.000000,0.853556,0.853556,0.121606,0.000462,0.003813,0.000194
